CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
105,100031030202300001,202300001,2023-11-16,5071,1030,1,2,4,11,1,7003,2023-11-16 20:19:00,2023-11-16 22:40:00,2023-11-17 00:00:00,15.843255,74.473576,Online Fraud reported in Belagavi; registered at Belagavi Police Station 10. Synthetic demonstration record.
106,100221216202400001,202400001,2024-02-10,5554,1216,1,2,3,9,3,7022,2024-02-10 17:11:00,2024-02-10 19:11:00,2024-02-10 20:49:00,12.274289,76.6851,Sexual Harassment reported in Mysuru; registered at Mysuru Police Station 06. Synthetic demonstration record.
107,100081071202200001,202200001,2022-03-06,5013,1071,1,2,2,5,1,7008,2022-03-06 22:06:00,2022-03-07 00:26:00,2022-03-07 00:56:00,13.409002,77.749034,Burglary reported in Chikkaballapur; registered at Chikkaballapur Police Station 01. Synthetic demonstration record.
108,100071068202600001,202600001,2026-03-06,5393,1068,1,2,4,12,4,7007,2026-03-05 15:09:00,2026-03-05 18:06:00,2026-03-05 19:25:00,11.932812,76.970072,Identity Theft reported in Chamarajanagar; registered at Chamarajanagar Police Station 08. Synthetic demonstration record.
109,100051049202400001,202400001,2024-03-16,5433,1049,1,2,7,18,5,7005,2024-03-15 21:58:00,2024-03-15 22:20:00,2024-03-15 22:26:00,13.032665,77.55739,Cheating reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 09. Synthetic demonstration record.
110,100211205202200001,202200001,2022-11-30,5128,1205,1,2,4,11,2,7021,2022-11-30 18:23:00,2022-11-30 21:01:00,2022-11-30 21:31:00,12.492823,76.925191,Online Fraud reported in Mandya; registered at Mandya Police Station 05. Synthetic demonstration record.
111,100151141202200001,202200001,2022-05-05,5367,1141,1,1,3,10,1,7015,2022-05-05 21:03:00,2022-05-05 21:18:00,2022-05-05 22:59:00,13.021518,76.076266,Kidnapping reported in Hassan; registered at Hassan Police Station 01. Synthetic demonstration record.
112,300141133202400001,202400001,2024-02-05,5205,1133,2,2,6,17,2,7014,2024-02-05 09:41:00,2024-02-05 11:30:00,2024-02-05 13:10:00,15.457846,75.609452,Unlawful Assembly reported in Gadag; registered at Gadag Police Station 03. Synthetic demonstration record.
113,100021018202400001,202400001,2024-02-17,5110,1018,1,2,3,9,3,7002,2024-02-16 17:55:00,2024-02-16 20:02:00,2024-02-16 21:07:00,15.139559,76.917094,Sexual Harassment reported in Ballari; registered at Ballari Police Station 08. Synthetic demonstration record.
114,100281277202600001,202600001,2026-03-17,5239,1277,1,2,8,20,3,7028,2026-03-16 08:31:00,2026-03-16 10:37:00,2026-03-16 11:12:00,14.842886,74.092976,Hit and Run reported in Uttara Kannada; registered at Uttara Kannada Police Station 07. Synthetic demonstration record.
115,100121119202200001,202200001,2022-01-28,5089,1119,1,2,2,5,1,7012,2022-01-27 03:27:00,2022-01-27 04:36:00,2022-01-27 04:53:00,14.448427,75.945073,Burglary reported in Davanagere; registered at Davanagere Police Station 09. Synthetic demonstration record.
116,100211203202300001,202300001,2023-06-01,5223,1203,1,2,1,3,1,7021,2023-05-31 00:31:00,2023-05-31 02:11:00,2023-05-31 02:59:00,12.520632,76.925026,Assault reported in Mandya; registered at Mandya Police Station 03. Synthetic demonstration record.
117,100111110202500001,202500001,2025-08-04,5067,1110,1,2,5,14,3,7011,2025-08-04 12:25:00,2025-08-04 13:13:00,2025-08-04 13:59:00,12.892307,74.899646,NDPS Possession reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 10. Synthetic demonstration record.
118,100251247202400001,202400001,2024-07-04,5165,1247,1,2,3,9,2,7025,2024-07-04 21:37:00,2024-07-04 23:16:00,2024-07-05 00:16:00,13.961373,75.571648,Sexual Harassment reported in Shivamogga; registered at Shivamogga Police Station 07. Synthetic demonstration record.
119,300131124202300001,202300001,2023-09-19,5042,1124,2,2,7,18,1,7013,2023-09-17 11:38:00,2023-09-17 12:00:00,2023-09-17 12:52:00,15.445613,75.030115,Cheating reported in Dharwad; registered at Dharwad Police Station 04. Synthetic demonstration record.
120,100191188202500001,202500001,2025-08-09,5261,1188,1,2,3,8,2,7019,2025-08-08 09:57:00,2025-08-08 11:57:00,2025-08-08 12:35:00,13.150084,78.097399,Domestic Violence reported in Kolar; registered at Kolar Police Station 08. Synthetic demonstration record.
121,100171169202400001,202400001,2024-01-09,5553,1169,1,2,4,13,2,7017,2024-01-08 17:05:00,2024-01-08 18:33:00,2024-01-08 18:45:00,17.262883,76.853844,Cyber Stalking reported in Kalaburagi; registered at Kalaburagi Police Station 09. Synthetic demonstration record.
122,100061057202600001,202600001,2026-02-04,5129,1057,1,2,7,19,2,7006,2026-02-03 10:18:00,2026-02-03 12:27:00,2026-02-03 13:35:00,17.974734,77.479972,Forgery reported in Bidar; registered at Bidar Police Station 07. Synthetic demonstration record.
123,400301297202400001,202400001,2024-06-25,5124,1297,3,2,8,20,4,7030,2024-06-24 17:00:00,2024-06-24 18:09:00,2024-06-24 19:27:00,16.768505,77.130869,Hit and Run reported in Yadgir; registered at Yadgir Police Station 07. Synthetic demonstration record.
124,100051050202400001,202400001,2024-07-03,5125,1050,1,2,2,6,3,7005,2024-07-03 18:04:00,2024-07-03 20:20:00,2024-07-03 21:21:00,12.926892,77.618878,Vehicle Theft reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 10. Synthetic demonstration record.
125,100011010202300001,202300001,2023-11-10,5588,1010,1,1,5,15,4,7001,2023-11-09 08:25:00,2023-11-09 10:48:00,2023-11-09 12:42:00,16.18478,75.724365,Drug Trafficking reported in Bagalkot; registered at Bagalkot Police Station 10. Synthetic demonstration record.
126,100051050202300001,202300001,2023-11-01,5125,1050,1,2,3,8,4,7005,2023-10-30 15:22:00,2023-10-30 17:50:00,2023-10-30 19:01:00,12.99323,77.582517,Domestic Violence reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 10. Synthetic demonstration record.
127,100291286202500001,202500001,2025-04-23,5399,1286,1,2,2,6,3,7029,2025-04-23 21:12:00,2025-04-23 23:26:00,2025-04-24 00:24:00,16.806432,75.704198,Vehicle Theft reported in Vijayapura; registered at Vijayapura Police Station 06. Synthetic demonstration record.
128,100051045202300001,202300001,2023-02-21,5419,1045,1,2,4,13,2,7005,2023-02-21 12:19:00,2023-02-21 12:46:00,2023-02-21 14:02:00,12.951822,77.658367,Cyber Stalking reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 05. Synthetic demonstration record.
129,100171167202300001,202300001,2023-10-24,5578,1167,1,2,2,7,1,7017,2023-10-22 03:02:00,2023-10-22 05:22:00,2023-10-22 05:30:00,17.36419,76.811837,House Theft reported in Kalaburagi; registered at Kalaburagi Police Station 07. Synthetic demonstration record.
130,100261255202500001,202500001,2025-12-06,5008,1255,1,2,4,11,1,7026,2025-12-05 20:13:00,2025-12-05 20:27:00,2025-12-05 21:09:00,13.359434,77.078188,Online Fraud reported in Tumakuru; registered at Tumakuru Police Station 05. Synthetic demonstration record.
131,100181171202600001,202600001,2026-02-27,5452,1171,1,2,4,12,3,7018,2026-02-27 10:40:00,2026-02-27 12:09:00,2026-02-27 12:28:00,12.335015,75.828738,Identity Theft reported in Kodagu; registered at Kodagu Police Station 01. Synthetic demonstration record.
132,100071063202500001,202500001,2025-02-28,5407,1063,1,2,4,11,2,7007,2025-02-28 16:26:00,2025-02-28 16:38:00,2025-02-28 17:43:00,11.930768,76.943884,Online Fraud reported in Chamarajanagar; registered at Chamarajanagar Police Station 03. Synthetic demonstration record.
133,100141138202200001,202200001,2022-06-23,5382,1138,1,2,2,5,1,7014,2022-06-23 00:29:00,2022-06-23 03:11:00,2022-06-23 04:04:00,15.478276,75.650042,Burglary reported in Gadag; registered at Gadag Police Station 08. Synthetic demonstration record.
134,100301297202400001,202400001,2024-12-22,5050,1297,1,2,2,5,2,7030,2024-12-22 23:58:00,2024-12-23 00:20:00,2024-12-23 01:57:00,16.791758,77.105078,Burglary reported in Yadgir; registered at Yadgir Police Station 07. Synthetic demonstration record.
135,100301300202400001,202400001,2024-03-19,5592,1300,1,2,4,12,2,7030,2024-03-17 09:44:00,2024-03-17 10:07:00,2024-03-17 12:02:00,16.763686,77.086996,Identity Theft reported in Yadgir; registered at Yadgir Police Station 10. Synthetic demonstration record.
136,100281279202500001,202500001,2025-04-09,5557,1279,1,2,4,11,1,7028,2025-04-08 19:06:00,2025-04-08 21:48:00,2025-04-08 23:21:00,14.786933,74.199734,Online Fraud reported in Uttara Kannada; registered at Uttara Kannada Police Station 09. Synthetic demonstration record.
137,100171167202500001,202500001,2025-03-10,5143,1167,1,2,8,20,2,7017,2025-03-09 17:24:00,2025-03-09 19:16:00,2025-03-09 19:43:00,17.339803,76.900653,Hit and Run reported in Kalaburagi; registered at Kalaburagi Police Station 07. Synthetic demonstration record.
138,400051043202600001,202600001,2026-03-21,5259,1043,3,2,3,9,3,7005,2026-03-21 19:41:00,2026-03-21 21:40:00,2026-03-21 22:37:00,12.987338,77.599237,Sexual Harassment reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 03. Synthetic demonstration record.
139,100171161202200001,202200001,2022-04-28,5226,1161,1,2,2,7,5,7017,2022-04-28 01:51:00,2022-04-28 02:07:00,2022-04-28 02:43:00,17.364661,76.803697,House Theft reported in Kalaburagi; registered at Kalaburagi Police Station 01. Synthetic demonstration record.
140,100151147202500001,202500001,2025-12-03,5160,1147,1,2,5,14,1,7015,2025-12-03 17:22:00,2025-12-03 19:00:00,2025-12-03 19:35:00,13.034655,76.096152,NDPS Possession reported in Hassan; registered at Hassan Police Station 07. Synthetic demonstration record.
141,800041040202200001,202200001,2022-04-15,5542,1040,4,1,2,4,5,7004,2022-04-15 19:26:00,2022-04-15 20:26:00,2022-04-15 22:06:00,13.323537,77.695707,Robbery reported in Bengaluru Rural; registered at Bengaluru Rural Police Station 10. Synthetic demonstration record.
142,100091087202200001,202200001,2022-11-30,5441,1087,1,2,4,12,2,7009,2022-11-28 19:27:00,2022-11-28 20:32:00,2022-11-28 21:37:00,13.283553,75.821206,Identity Theft reported in Chikkamagaluru; registered at Chikkamagaluru Police Station 07. Synthetic demonstration record.
143,100191190202200001,202200001,2022-08-15,5348,1190,1,2,8,20,1,7019,2022-08-14 21:40:00,2022-08-15 00:13:00,2022-08-15 01:34:00,13.130634,78.123482,Hit and Run reported in Kolar; registered at Kolar Police Station 10. Synthetic demonstration record.
144,100061059202500001,202500001,2025-08-13,5134,1059,1,2,4,12,1,7006,2025-08-11 09:49:00,2025-08-11 12:05:00,2025-08-11 13:30:00,17.876042,77.558918,Identity Theft reported in Bidar; registered at Bidar Police Station 09. Synthetic demonstration record.
145,100211203202300002,202300002,2023-06-06,5223,1203,1,2,3,9,5,7021,2023-06-04 19:42:00,2023-06-04 22:28:00,2023-06-04 23:35:00,12.557819,76.952251,Sexual Harassment reported in Mandya; registered at Mandya Police Station 03. Synthetic demonstration record.
146,300231227202400001,202400001,2024-09-09,5158,1227,2,2,3,8,1,7023,2024-09-07 03:48:00,2024-09-07 05:46:00,2024-09-07 07:30:00,16.221651,77.388,Domestic Violence reported in Raichur; registered at Raichur Police Station 07. Synthetic demonstration record.
147,100251245202600001,202600001,2026-06-23,5080,1245,1,2,7,18,2,7025,2026-06-23 15:44:00,2026-06-23 18:27:00,2026-06-23 19:20:00,13.950835,75.575716,Cheating reported in Shivamogga; registered at Shivamogga Police Station 05. Synthetic demonstration record.
148,100161154202200001,202200001,2022-03-18,5405,1154,1,2,4,11,3,7016,2022-03-18 21:53:00,2022-03-18 22:57:00,2022-03-19 00:19:00,14.808313,75.426481,Online Fraud reported in Haveri; registered at Haveri Police Station 04. Synthetic demonstration record.
149,100221211202600001,202600001,2026-07-11,5489,1211,1,2,6,16,1,7022,2026-07-09 08:29:00,2026-07-09 10:33:00,2026-07-09 12:07:00,12.334778,76.585688,Rioting reported in Mysuru; registered at Mysuru Police Station 01. Synthetic demonstration record.
150,100031024202200001,202200001,2022-04-14,5032,1024,1,2,2,6,3,7003,2022-04-14 21:37:00,2022-04-14 23:54:00,2022-04-15 00:38:00,15.848961,74.522895,Vehicle Theft reported in Belagavi; registered at Belagavi Police Station 04. Synthetic demonstration record.
151,100311305202300001,202300001,2023-07-31,5320,1305,1,2,3,9,3,7031,2023-07-31 18:48:00,2023-07-31 21:43:00,2023-07-31 22:18:00,15.318773,76.49075,Sexual Harassment reported in Vijayanagara; registered at Vijayanagara Police Station 05. Synthetic demonstration record.
152,100161153202600001,202600001,2026-03-18,5062,1153,1,2,2,6,1,7016,2026-03-17 18:14:00,2026-03-17 20:00:00,2026-03-17 21:39:00,14.792976,75.428165,Vehicle Theft reported in Haveri; registered at Haveri Police Station 03. Synthetic demonstration record.
153,100271269202500001,202500001,2025-08-25,5387,1269,1,2,2,5,3,7027,2025-08-23 23:36:00,2025-08-24 00:37:00,2025-08-24 02:18:00,13.344241,74.69543,Burglary reported in Udupi; registered at Udupi Police Station 09. Synthetic demonstration record.
154,100021020202200001,202200001,2022-11-06,5482,1020,1,2,3,8,1,7002,2022-11-04 00:00:00,2022-11-04 00:31:00,2022-11-04 00:36:00,15.075306,76.948847,Domestic Violence reported in Ballari; registered at Ballari Police Station 10. Synthetic demonstration record.
155,100111107202400001,202400001,2024-04-03,5503,1107,1,2,3,8,1,7011,2024-04-01 03:02:00,2024-04-01 05:22:00,2024-04-01 05:30:00,12.867469,74.897993,Domestic Violence reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 07. Synthetic demonstration record.
156,100111104202500001,202500001,2025-05-15,5519,1104,1,2,3,8,5,7011,2025-05-14 05:12:00,2025-05-14 06:22:00,2025-05-14 07:32:00,12.882308,74.833273,Domestic Violence reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 04. Synthetic demonstration record.
157,100011009202400001,202400001,2024-12-21,5531,1009,1,2,2,7,2,7001,2024-12-21 22:38:00,2024-12-22 01:24:00,2024-12-22 02:22:00,16.121141,75.704729,House Theft reported in Bagalkot; registered at Bagalkot Police Station 09. Synthetic demonstration record.
158,100151148202600001,202600001,2026-06-15,5566,1148,1,2,4,12,1,7015,2026-06-14 15:02:00,2026-06-14 15:36:00,2026-06-14 16:36:00,12.974018,76.130096,Identity Theft reported in Hassan; registered at Hassan Police Station 08. Synthetic demonstration record.
159,100111102202200001,202200001,2022-02-04,5211,1102,1,2,7,19,2,7011,2022-02-03 12:12:00,2022-02-03 15:01:00,2022-02-03 15:38:00,12.96529,74.818733,Forgery reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 02. Synthetic demonstration record.
160,100231224202400001,202400001,2024-02-17,5240,1224,1,2,4,12,2,7023,2024-02-15 19:44:00,2024-02-15 21:23:00,2024-02-15 22:28:00,16.198729,77.358399,Identity Theft reported in Raichur; registered at Raichur Police Station 04. Synthetic demonstration record.
161,100191181202500001,202500001,2025-04-16,5401,1181,1,2,2,7,1,7019,2025-04-14 01:55:00,2025-04-14 03:02:00,2025-04-14 04:54:00,13.175271,78.09824,House Theft reported in Kolar; registered at Kolar Police Station 01. Synthetic demonstration record.
162,100051044202300001,202300001,2023-12-04,5312,1044,1,2,3,9,5,7005,2023-12-02 20:57:00,2023-12-02 22:31:00,2023-12-02 22:43:00,12.978485,77.608194,Sexual Harassment reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 04. Synthetic demonstration record.
163,100211207202400001,202400001,2024-10-14,5064,1207,1,2,8,20,5,7021,2024-10-13 03:00:00,2024-10-13 05:29:00,2024-10-13 06:33:00,12.538691,76.905795,Hit and Run reported in Mandya; registered at Mandya Police Station 07. Synthetic demonstration record.
164,100181171202500001,202500001,2025-07-25,5579,1171,1,2,4,12,1,7018,2025-07-25 09:33:00,2025-07-25 09:54:00,2025-07-25 10:12:00,12.276709,75.86402,Identity Theft reported in Kodagu; registered at Kodagu Police Station 01. Synthetic demonstration record.
165,100211208202500001,202500001,2025-04-09,5316,1208,1,2,3,8,2,7021,2025-04-07 10:27:00,2025-04-07 12:26:00,2025-04-07 14:10:00,12.526435,76.844019,Domestic Violence reported in Mandya; registered at Mandya Police Station 08. Synthetic demonstration record.
166,100261251202200001,202200001,2022-09-26,5169,1251,1,2,7,18,1,7026,2022-09-24 21:21:00,2022-09-24 23:46:00,2022-09-25 00:16:00,13.314286,77.108029,Cheating reported in Tumakuru; registered at Tumakuru Police Station 01. Synthetic demonstration record.
167,100111106202600001,202600001,2026-02-15,5362,1106,1,2,2,5,2,7011,2026-02-14 01:00:00,2026-02-14 02:43:00,2026-02-14 03:55:00,12.903762,74.834486,Burglary reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 06. Synthetic demonstration record.
168,100051050202400002,202400002,2024-10-23,5125,1050,1,2,4,11,1,7005,2024-10-21 18:45:00,2024-10-21 19:19:00,2024-10-21 20:11:00,12.980211,77.643759,Online Fraud reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 10. Synthetic demonstration record.
169,400181176202400001,202400001,2024-09-23,5417,1176,3,2,2,6,2,7018,2024-09-23 17:04:00,2024-09-23 17:19:00,2024-09-23 18:47:00,12.351017,75.807274,Vehicle Theft reported in Kodagu; registered at Kodagu Police Station 06. Synthetic demonstration record.
170,100311303202600001,202600001,2026-05-22,5085,1303,1,2,4,11,3,7031,2026-05-20 16:01:00,2026-05-20 17:05:00,2026-05-20 18:27:00,15.367856,76.445069,Online Fraud reported in Vijayanagara; registered at Vijayanagara Police Station 03. Synthetic demonstration record.
171,100051042202200001,202200001,2022-08-21,5300,1042,1,2,2,6,3,7005,2022-08-21 17:35:00,2022-08-21 18:37:00,2022-08-21 19:53:00,12.957294,77.597385,Vehicle Theft reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 02. Synthetic demonstration record.
172,100121111202300001,202300001,2023-04-29,5335,1111,1,2,4,11,1,7012,2023-04-27 16:43:00,2023-04-27 18:30:00,2023-04-27 19:28:00,14.474681,75.88768,Online Fraud reported in Davanagere; registered at Davanagere Police Station 01. Synthetic demonstration record.
173,300251247202500001,202500001,2025-04-10,5481,1247,2,2,2,7,3,7025,2025-04-09 23:18:00,2025-04-10 00:38:00,2025-04-10 00:52:00,13.927519,75.540805,House Theft reported in Shivamogga; registered at Shivamogga Police Station 07. Synthetic demonstration record.
174,400021015202200001,202200001,2022-06-08,5019,1015,3,2,1,3,5,7002,2022-06-06 06:50:00,2022-06-06 08:51:00,2022-06-06 09:44:00,15.167252,76.911711,Assault reported in Ballari; registered at Ballari Police Station 05. Synthetic demonstration record.
